Time (s),Voltage (mV)
0.4100820164032807,0.005486536760322535
0.4120824164832967,0.004042345338712331
0.41408281656331264,0.0029486542359551376
0.41608321664332865,0.002129460574013362
0.41808361672334465,0.0015225468863471767
0.42008401680336066,0.0010777724170665968
0.42208441688337667,0.0007553335430999547
0.4240848169633927,0.0005240899064406008
0.4260852170434087,0.00036002125152656344
0.4280856171234247,0.00024485320690063644
0.4300860172034407,0.0001648689124293974
0.4320864172834567,0.00010990743366237854
0.4340868173634727,7.253885211088191e-05
0.4360872174434887,4.73990467837423e-05
0.4380876175235047,3.066365037465288e-05
0.44008801760352073,1.9639635284907436e-05
0.4420884176835367,1.2453697142729608e-05
0.4440888177635527,7.818411041019754e-06
0.4460892178435687,4.859527180265113e-06
0.4480896179235847,2.990369465754524e-06
0.4500900180036007,1.8218432211224444e-06
0.4520904180836167,1.0988855685971192e-06
0.4540908181636327,6.562196885207922e-07
0.45609121824364873,3.8797287246805907e-07
0.45809161832366474,2.2709563233873642e-07
0.46009201840368075,1.3160473666531057e-07
0.46209241848369675,7.550741055474073e-08
0.46409281856371276,4.289068187459998e-08
0.46609321864372877,2.4120796351871194e-08
0.4680936187237448,1.3429988809656051e-08
0.4700940188037607,7.403123204549214e-09
0.47209441888377673,4.040262855816868e-09
0.47409481896379274,2.1830293871937563e-09
0.47609521904380875,1.1677902925703262e-09
0.47809561912382476,6.184797105275557e-10
0.48009601920384076,3.2429583478166083e-10
0.48209641928385677,1.6834979886242602e-10
0.4840968193638728,8.65245103964957e-11
0.4860972194438888,4.402719494481041e-11
0.4880976195239048,2.2179829341856893e-11
0.4900980196039208,1.1062434221008841e-11
0.4920984196839368,5.462588925343559e-12
0.4940988197639528,2.670555794980742e-12
0.4960992198439688,1.2925879695065985e-12
0.49809961992398477,6.194038215708562e-13
0.5001000200040008,2.938616880545682e-13
0.5021004200840168,1.380280571513281e-13
0.5041008201640328,6.418700303838808e-14
0.5061012202440488,2.955167755375685e-14
0.5081016203240648,1.3470152044291747e-14
0.5101020204040808,6.078804464500514e-15
0.5121024204840968,2.7159337199538158e-15
0.5141028205641128,1.2013663907585342e-15
0.5161032206441288,5.261227801791094e-16
0.5181036207241448,2.281151094643022e-16
0.5201040208041608,9.792110722597359e-17
0.5221044208841769,4.16153830381849e-17
0.5241048209641929,1.75100261480185e-17
0.5261052210442089,7.294155379604862e-18
0.5281056211242249,3.0082819897180285e-18
0.5301060212042409,1.2283366054108316e-18
0.5321064212842569,4.965598058503167e-19
0.5341068213642729,1.9873806099100845e-19
0.5361072214442889,7.874914576143141e-20
0.5381076215243049,3.089341881545969e-20
0.5401080216043209,1.199889934616956e-20
0.5421084216843368,4.6139423715216985e-21
0.5441088217643528,1.7565407884404814e-21
0.5461092218443688,6.620634755071712e-22
0.5481096219243848,2.470565301679835e-22
0.5501100220044008,9.127426893610754e-23
0.5521104220844169,3.338533251828884e-23
0.5541108221644329,1.2089779128230105e-23
0.5561112222444489,4.334473425673063e-24
0.5581116223244649,1.5385430053165968e-24
0.5601120224044809,5.406774453132072e-25
0.5621124224844969,1.8811446143373963e-25
0.5641128225645129,6.479797462618782e-26
0.5661132226445289,2.209815405306781e-26
0.5681136227245449,7.461151864668326e-27
0.5701140228045609,2.4940840218136684e-27
0.5721144228845769,8.254135575185493e-28
0.5741148229645929,2.704502786665342e-28
0.5761152230446089,8.773211234271147e-29
0.5781156231246249,2.817637095603976e-29
0.580116023204641,8.959150747618729e-30
0.582116423284657,2.8203561214637983e-30
0.584116823364673,8.790151739577149e-31
0.586117223444689,2.712339897656041e-31
0.588117623524705,8.286042758172791e-32
0.590118023604721,2.5061412521119896e-32
0.592118423684737,7.504456385113789e-33
0.594118823764753,2.224786025958875e-33
0.596119223844769,6.5299908939857585e-34
0.5981196239247849,1.8975455979075513e-34
0.6001200240048009,5.45917709954341e-35
0.6021204240848169,1.5549537047868262e-35
0.6041208241648329,4.384934000257388e-36
0.6061212242448489,1.2242327011944645e-36
0.6081216243248649,3.383920945073997e-37
0.610122024404881,9.260442906565467e-38
0.612122424484897,2.5089882416714906e-38
0.614122824564913,6.730089054415401e-39
0.616123224644929,1.7873035312158375e-39
0.618123624724945,4.6992779518490076e-40
0.620124024804961,1.223261397043735e-40
0.622124424884977,3.152555388696723e-41
0.624124824964993,8.043804337465229e-42
0.626125225045009,2.031962027918974e-42
0.628125625125025,5.081886897809584e-43
0.630126025205041,1.2583160032858813e-43
0.632126425285057,3.08467747599079e-44
0.634126825365073,7.486608484161912e-45
0.636127225445089,1.7989363580334958e-45
0.638127625525105,4.2795863543668325e-46
0.640128025605121,1.0079595554260358e-46
0.6421284256851371,2.350388946393083e-47
0.6441288257651531,5.426148600819086e-48
0.6461292258451691,1.2402206205386067e-48
0.6481296259251851,2.8064772755378675e-49
0.6501300260052011,6.287520725917275e-50
0.6521304260852171,1.394609588318001e-50
0.6541308261652331,3.062535850850041e-51
0.656131226245249,6.658325670404392e-52
0.658131626325265,1.4331914314471116e-52
0.660132026405281,3.0542085602630206e-53
0.662132426485297,6.443895584232825e-54
0.664132826565313,1.3460265198325502e-54
0.666133226645329,2.7836463296226056e-55
0.668133626725345,5.699408857946477e-56
0.670134026805361,1.1553162648094246e-56
0.6721344268853771,2.3186077299553084e-57
0.6741348269653931,4.606902158882733e-58
0.6761352270454091,9.062458185334227e-59
0.6781356271254251,1.7649741949328646e-59
0.6801360272054411,3.403188632920182e-60
0.6821364272854571,6.496642985000755e-61
0.6841368273654731,1.2278556079966105e-61
0.6861372274454891,2.297528526850529e-62
0.6881376275255051,4.2562766077222696e-63
0.6901380276055211,7.806459186489046e-64
0.6921384276855371,1.4175345739905451e-64
0.6941388277655531,2.5484055631161946e-65
0.6961392278455691,4.5358506488213263e-66
0.6981396279255851,7.992897899597879e-67
0.7001400280056012,1.3944569207279808e-67
0.7021404280856172,2.4085810005293705e-68
0.7041408281656332,4.118819193356588e-69
0.7061412282456492,6.973318745799405e-70
0.7081416283256652,1.1688576500217718e-70
0.7101420284056812,1.9397200309021677e-71
0.7121424284856971,3.186930434949446e-72
0.7141428285657131,5.1863877190162743e-73
0.7161432286457291,9.336906736081347e-74
0.7181436287257451,3.966378607126954e-73
0.7201440288057611,1.4283822079992049e-71
0.7221444288857771,5.112261699575445e-70
0.7241448289657931,1.7581921049599903e-68
0.7261452290458091,5.8095316222572355e-67
0.7281456291258251,1.8443238635415309e-65
0.7301460292058412,5.625414407291357e-64
0.7321464292858572,1.6485158480009817e-62
0.7341468293658732,4.641442792449575e-61
0.7361472294458892,1.2555503900301443e-59
0.7381476295259052,3.2631464287963695e-58
0.7401480296059212,8.148173121000819e-57
0.7421484296859372,1.9548129292095206e-55
0.7441488297659532,4.505794990402391e-54
0.7461492298459692,9.978354356838132e-53
0.7481496299259852,2.1230864944358517e-51
0.7501500300060012,4.340079876084387e-50
0.7521504300860172,8.524109641537743e-49
0.7541508301660332,1.6085019874909963e-47
0.7561512302460492,2.9161875160091305e-46
0.7581516303260653,5.079612239377654e-45
0.7601520304060813,8.50093989197731e-44
0.7621524304860973,1.366861779279714e-42
0.7641528305661133,2.1115604747506393e-41
0.7661532306461293,3.1340341055229734e-40
0.7681536307261452,4.4691525841327783e-39
0.7701540308061612,6.123051560293642e-38
0.7721544308861772,8.059942072625495e-37
0.7741548309661932,1.0193356055275976e-35
0.7761552310462092,1.2385790741123683e-34
0.7781556311262252,1.4459442616850422e-33
0.7801560312062412,1.621812471631699e-32
0.7821564312862572,1.7477165122641385e-31
0.7841568313662732,1.8095167726399856e-30
0.7861572314462892,1.8000124397287012e-29
0.7881576315263052,1.7203217094008258e-28
0.7901580316063213,1.5796653909479335e-27
0.7921584316863373,1.3936117729835703e-26
0.7941588317663533,1.1812444464723315e-25
0.7961592318463693,9.619644503058588e-25
0.7981596319263853,7.52661212741193e-24
0.8001600320064013,5.657978839400707e-23
0.8021604320864173,4.0864328969200207e-22
0.8041608321664333,2.8356243340992728e-21
0.8061612322464493,1.8904895774905553e-20
0.8081616323264653,1.2109358871178544e-19
0.8101620324064813,7.452282036389764e-19
0.8121624324864973,4.406346902208578e-18
0.8141628325665133,2.503164308087424e-17
0.8161632326465293,1.3662220807976493e-16
0.8181636327265454,7.164312357263546e-16
0.8201640328065614,3.609516194544087e-15
0.8221644328865774,1.7472085523687086e-14
0.8241648329665934,8.125718425227577e-14
0.8261652330466093,3.630781057529543e-13
0.8281656331266253,1.5586895470854718e-12
0.8301660332066413,6.428956020450863e-12
0.8321664332866573,2.5476663837594608e-11
0.8341668333666733,9.699870325916831e-11
0.8361672334466893,3.548220249382702e-10
0.8381676335267053,1.2470287944222781e-09
0.8401680336067213,4.210790778355265e-09
0.8421684336867373,1.366067359745529e-08
0.8441688337667533,4.257962536318145e-08
0.8461692338467693,1.2751251958577544e-07
0.8481696339267853,3.6688088796063404e-07
0.8501700340068014,1.0141883550720738e-06
0.8521704340868174,2.6936019683818724e-06
0.8541708341668334,6.873366339875676e-06
0.8561712342468494,1.685104477996123e-05
0.8581716343268654,3.969222490999871e-05
0.8601720344068814,8.982667501936377e-05
0.8621724344868974,0.00019531089720839468
0.8641728345669134,0.00040800820397978815
0.8661732346469294,0.0008189032340961406
0.8681736347269454,0.0015791287728889663
0.8701740348069614,0.0029256594825214297
0.8721744348869774,0.005207763789541681
0.8741748349669934,0.008906355944777325
0.8761752350470094,0.014634237132342628
0.8781756351270255,0.02310262869372547
0.8801760352070415,0.03504079721222938
0.8821764352870574,0.05106317657544577
0.8841768353670734,0.07149290563283439
0.8861772354470894,0.0961699384235074
0.8881776355271054,0.12429023173333038
0.8901780356071214,0.15433197980032196
0.8921784356871374,0.18411794843812263
0.8941788357671534,0.21103651022168832
0.8961792358471694,0.2324022541344599
0.8981796359271854,0.2458919694925699
0.9001800360072014,0.24995948707808707
0.9021804360872174,0.24412720226478166
0.9041808361672334,0.22907832200668093
0.9061812362472494,0.20652521472252813
0.9081816363272655,0.1788889197046154
0.9101820364072815,0.14887270186276225
0.9121824364872975,0.11903316169867156
0.9141828365673135,0.09144124660088009
0.9161832366473295,0.06748971230353899
0.9181836367273455,0.04785797136392484
0.9201840368073615,0.032605605083089996
0.9221844368873775,0.021342805795604533
0.9241848369673935,0.013422457301090712
0.9261852370474095,0.008110242116227214
0.9281856371274255,0.004708221408650124
0.9301860372074415,0.0026260392078813577
0.9321864372874575,0.0014072355704182675
0.9341868373674735,0.0007245254949756958
0.9361872374474896,0.0003583948911663481
0.9381876375275056,0.00017033002816037342
0.9401880376075215,7.777533603011216e-05
0.9421884376875375,3.412037886142799e-05
0.9441888377675535,1.4381595568655369e-05
0.9461892378475695,5.824003931657907e-06
0.9481896379275855,2.2659927841127427e-06
0.9501900380076015,8.470864633806902e-07
0.9521904380876175,3.0432699057351644e-07
0.9541908381676335,1.0537070054235381e-07
0.9561912382476495,3.6243906962836936e-08
0.9581916383276655,1.614818634959606e-08
0.9601920384076815,2.0479257982468483e-08
0.9621924384876975,5.640383294719994e-08
0.9641928385677135,1.7289705390475546e-07
0.9661932386477295,5.167468576976252e-07
0.9681936387277456,1.48574857775106e-06
0.9701940388077616,4.103642302604137e-06
0.9721944388877776,1.0879542192455789e-05
0.9741948389677936,2.7633075137313385e-05
0.9761952390478096,6.692015679049224e-05
0.9781956391278256,0.00015294957342030062
0.9801960392078416,0.00032354511388249627
0.9821964392878576,0.0006118201487435389
0.9841968393678736,0.0009688153734108609
0.9861972394478896,0.0010882093756529592
0.9881976395279056,0.00019767095233966486
0.9901980396079216,-0.0028510266139599727
0.9921984396879376,-0.008632624443410276
0.9941988397679536,-0.015167186476328243
0.9961992398479695,-0.0160350298926319
0.9981996399279855,-0.0008274129868058614
1.0002000400080016,0.040911367648703345
1.0022004400880176,0.11435764715207042
1.0042008401680336,0.2167972192110706
1.0062012402480496,0.33961453399620095
1.0082016403280656,0.4725272405070478
1.0102020404080816,0.6063107072023222
1.0122024404880976,0.7327641840400992
1.0142028405681136,0.8435539850173773
1.0162032406481296,0.929932039100862
1.0182036407281456,0.9838438955322805
1.0202040408081616,0.9996647347566248
1.0222044408881776,0.9755459088843289
1.0242048409681936,0.913688828041877
1.0262052410482096,0.8193137705467584
1.0282056411282257,0.6986731491984195
1.0302060412082417,0.5573261604747232
1.0322064412882577,0.40054794233776275
1.0342068413682737,0.23674884188490167
1.0362072414482897,0.08141485863887403
1.0382076415283057,-0.043844753022297116
1.0402080416083217,-0.1199918840010642
1.0422084416883377,-0.14184773763247996
1.0442088417683537,-0.1220390919082535
1.0462092418483697,-0.08338842858102988
1.0482096419283857,-0.04623509961810044
1.0502100420084017,-0.020649662685942694
1.0522104420884177,-0.0070853098707772694
1.0542108421684337,-0.0015243127804699121
1.0562112422484498,0.00012564781443715522
1.0582116423284658,0.0003594834836667701
1.0602120424084818,0.00025840726567854275
1.0622124424884978,0.00015490707214906642
1.0642128425685138,0.00010545275395020131
1.0662132426485298,0.00010002332054089418
1.0682136427285458,0.0001258039801749209
1.0702140428085618,0.00017840224408170998
1.0722144428885778,0.0002607963767835624
1.0742148429685938,0.0003815388661665705
1.0762152430486098,0.0005541155961465321
1.0782156431286258,0.0007972560234314172
1.0802160432086418,0.001135836168875406
1.0822164432886576,0.001602151400423224
1.0842168433686736,0.0022374324348493732
1.0862172434486896,0.0030935155237094307
1.0882176435287056,0.0042345778970631865
1.0902180436087217,0.00573882918269587
1.0922184436887377,0.007700018926524055
1.0942188437687537,0.010228586111689874
1.0962192438487697,0.013452244012273115
1.0982196439287857,0.01751576801803529
1.1002200440088017,0.02257974070618371
1.1022204440888177,0.02881801304517059
1.1042208441688337,0.036413668509306454
1.1062212442488497,0.04555333236938325
1.1082216443288657,0.05641975398781797
1.1102220444088817,0.06918270541649119
1.1122224444888977,0.08398838142680648
1.1142228445689137,0.10094764690697362
1.1162232446489297,0.12012364602760355
1.1182236447289458,0.14151944887695594
1.1202240448089618,0.16506654803272242
1.1222244448889778,0.19061511137564244
1.1242248449689938,0.21792693091864493
1.1262252450490098,0.24667196627492538
1.1282256451290258,0.27642925682155
1.1302260452090418,0.30669276724310607
1.1322264452890578,0.3368824443225434
1.1342268453690738,0.36636041513136913
1.1362272454490898,0.3944518732402302
1.1382276455291058,0.4204698120320055
1.1402280456091218,0.4437424083281763
1.1422284456891378,0.46364157122915145
1.1442288457691538,0.4796109824015243
1.1462292458491699,0.4911918893758802
1.1482296459291859,0.4980449861115399
1.1502300460092019,0.49996692536501114
1.1522304460892179,0.49690034167739344
1.1542308461692339,0.48893669562133946
1.1562312462492499,0.47631174253148656
1.158231646329266,0.4593939389711415
1.160232046409282,0.438666582465886
1.162232446489298,0.4147048923600168
1.164232846569314,0.38814954731584744
1.16623324664933,0.3596783743164133
1.168233646729346,0.32997792461238173
1.170234046809362,0.2997165772386532
1.172234446889378,0.2695205966446791
1.174234846969394,0.2399542640886792
1.17623524704941,0.21150483605701423
1.178235647129426,0.18457269328006984
1.180236047209442,0.1594666660111579
1.182236447289458,0.1364041855944242
1.184236847369474,0.11551564220881831
1.18623724744949,0.09685213848853041
1.188237647529506,0.08039572375823137
1.190238047609522,0.06607117064508507
1.192238447689538,0.05375840459782955
1.194238847769554,0.043304802168789375
1.1962392478495698,0.0345367179436114
1.1982396479295858,0.027269764418260747
1.2002400480096018,0.021317537023823663
1.2022404480896178,0.016498633803113057
1.2042408481696338,0.012641955521356517
1.2062412482496498,0.009590380765834758
1.2082416483296659,0.007202989140184586
1.2102420484096819,0.0053560544967748485
1.2122424484896979,0.003943052249180426
1.2142428485697139,0.002873924760602835
1.2162432486497299,0.0020738320107866
1.2182436487297459,0.0014815867005902098
1.220244048809762,0.0010479387158398232
1.222244448889778,0.000733837697190393
1.224244848969794,0.0005087676246583929
1.22624524904981,0.00034921608106673504
1.228245649129826,0.00023731452421959164
1.230246049209842,0.00015966499838640651
1.232246449289858,0.00010635317031646246
1.234246849369874,7.013688562550476e-05
1.23624724944989,4.5792866710677075e-05
1.238247649529906,2.960087192917601e-05
1.240248049609922,1.8943773539265738e-05
1.242248449689938,1.2002834013039008e-05
1.244248849769954,7.529331605823119e-06
1.24624924984997,4.6761062069231675e-06
1.248249649929986,2.8751971281112296e-06
1.250250050010002,1.7502746502907292e-06
1.252250450090018,1.0548728073330203e-06
1.254250850170034,6.294327109489669e-07
1.25625125025005,3.718380580853611e-07
1.258251650330066,2.174771760688319e-07
1.260252050410082,1.25929897346263e-07
1.262252450490098,7.219370509851171e-08
1.264252850570114,4.0975581952001695e-08
1.26625325065013,2.3025350347441614e-08
1.268253650730146,1.2809809794927107e-08
1.270254050810162,7.055607819831326e-09
1.272254450890178,3.8475254573828434e-09
1.274254850970194,2.07722666387263e-09
1.27625525105021,1.1103032033521161e-09
1.278255651130226,5.875632364994636e-10
1.280256051210242,3.078385136857953e-10
1.2822564512902581,1.596785609607278e-10
1.2842568513702741,8.200221511883577e-11
1.2862572514502901,4.1692686068642924e-11
1.2882576515303061,2.098695757710653e-11
1.2902580516103221,1.0459102307213882e-11
1.2922584516903382,5.160534135165837e-12
1.2942588517703542,2.520868645548749e-12
1.2962592518503702,1.2191610954986221e-12
1.2982596519303862,5.837505354265599e-13
1.3002600520104022,2.7672526105364907e-13
1.3022604520904182,1.2987502291750465e-13
1.3042608521704342,6.034729193727917e-14
1.3062612522504502,2.7761648579702716e-14
1.3082616523304662,1.2644103327640746e-14
1.310262052410482,5.701460732253179e-15
1.312262452490498,2.5453033924134158e-15
1.314262852570514,1.1249890430498133e-15
1.31626325265053,4.922801750603292e-16
1.318263652730546,2.1327095693207708e-16
1.320264052810562,9.147584002612296e-17
1.322264452890578,3.8845115090825374e-17
1.324264852970594,1.633133683295808e-17
1.32626525305061,6.7977059983941456e-18
1.328265653130626,2.80129170977164e-18
1.330266053210642,1.1429036301234627e-18
1.332266453290658,4.616535778714397e-19
1.334266853370674,1.8461973227185733e-19
1.33626725345069,7.30962917661267e-20
1.338267653530706,2.8652854304071006e-20
1.340268053610722,1.1119768733946499e-20
1.342268453690738,4.272469154895814e-21
1.3442688537707541,1.6252397454512081e-21
1.3462692538507701,6.120843148431535e-22
1.3482696539307861,2.282235118760282e-22
1.3502700540108021,8.424901556157369e-23
1.3522704540908181,3.0791057399976727e-23
1.3542708541708341,1.114139801506955e-23
1.3562712542508502,3.991260670528012e-24
1.3582716543308662,1.4155845483335384e-24
1.3602720544108822,4.97069197885592e-25
1.3622724544908982,1.7280376784506813e-25
1.3642728545709142,5.947642840622507e-26
1.3662732546509302,2.0267112200640734e-26
1.3682736547309462,6.837450260963279e-27
1.3702740548109622,2.2837670665062562e-27
1.3722744548909782,7.552048129639972e-28
1.3742748549709942,2.4724812670089346e-28
1.3762752550510102,8.014133783256102e-29
1.3782756551310262,2.571789883945175e-29
1.3802760552110422,8.170896264993316e-30
1.3822764552910582,2.570154479968056e-30
1.3842768553710743,8.003944631199863e-31
1.3862772554510903,2.4677675052067724e-31
1.3882776555311063,7.532857022419792e-32
1.3902780556111223,2.2765150457337305e-32
1.3922784556911383,6.811404046502922e-33
1.3942788557711543,2.01770689716516e-33
1.3962792558511703,5.917453196155603e-34
1.3982796559311863,1.7181730474616293e-34
1.4002800560112023,4.939173591416012e-35
1.4022804560912183,1.4057140822109065e-35
1.4042808561712343,3.960910401671987e-36
1.4062812562512503,1.1049645854358903e-36
1.4082816563312663,3.051806662746545e-37
1.4102820564112823,8.344897223550124e-38
1.4122824564912984,2.259125122337956e-38
1.4142828565713144,6.055010428749453e-39
1.4162832566513304,1.6067371057073235e-39
1.4182836567313464,4.221143035114817e-40
1.4202840568113624,1.097919835865547e-40
1.4222844568913784,2.827264966470444e-41
1.4242848569713942,7.208048654965581e-42
1.4262852570514102,1.8193833868239444e-42
1.4282856571314262,4.546592775293435e-43
1.4302860572114422,1.1248722619362825e-43
1.4322864572914582,2.7553430350271636e-44
1.4342868573714742,6.681953677538545e-45
1.4362872574514902,1.6043036191883444e-45
1.4382876575315062,3.8135108238349264e-46
1.4402880576115222,8.974674805272474e-47
1.4422884576915382,2.091066170932217e-47
